platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,brotli,compression-bench-brotli-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,0,65536,2796,23.439199,524,119.274809,7545158f165814bb,e9a8baa36143332f,45,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,1,65536,2796,23.439199,457,136.761488,7545158f165814bb,e9a8baa36143332f,41,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,2,65536,2796,23.439199,459,136.165577,7545158f165814bb,e9a8baa36143332f,39,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,3,65536,2796,23.439199,885,70.621469,7545158f165814bb,e9a8baa36143332f,46,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,4,65536,2796,23.439199,471,132.696391,7545158f165814bb,e9a8baa36143332f,39,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,0,262144,9923,26.417817,1547,161.603103,5c1552df8030fce4,ee3a4d38822f1920,96,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,1,262144,9923,26.417817,1395,179.211470,5c1552df8030fce4,ee3a4d38822f1920,96,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,2,262144,9923,26.417817,1403,178.189594,5c1552df8030fce4,ee3a4d38822f1920,94,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,3,262144,9923,26.417817,1398,178.826896,5c1552df8030fce4,ee3a4d38822f1920,95,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,4,262144,9923,26.417817,1429,174.947516,5c1552df8030fce4,ee3a4d38822f1920,88,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,0,1048576,37141,28.232304,6549,152.695068,5236623b1e38a3a3,d619752251c2d646,506,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,1,1048576,37141,28.232304,6267,159.565981,5236623b1e38a3a3,d619752251c2d646,515,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,2,1048576,37141,28.232304,6746,148.235992,5236623b1e38a3a3,d619752251c2d646,581,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,3,1048576,37141,28.232304,6788,147.318798,5236623b1e38a3a3,d619752251c2d646,510,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,pso_like,4,1048576,37141,28.232304,7720,129.533679,5236623b1e38a3a3,d619752251c2d646,575,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,0,65536,6829,9.596720,715,87.412587,2772eb7b5d580d96,ee5739304ba4497a,35,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,1,65536,6829,9.596720,827,75.574365,2772eb7b5d580d96,ee5739304ba4497a,42,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,2,65536,6829,9.596720,646,96.749226,2772eb7b5d580d96,ee5739304ba4497a,30,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,3,65536,6829,9.596720,525,119.047619,2772eb7b5d580d96,ee5739304ba4497a,30,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,4,65536,6829,9.596720,729,85.733882,2772eb7b5d580d96,ee5739304ba4497a,165,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,0,262144,27169,9.648644,3198,78.173859,dcf9578e5a22ffc3,e68eaf6219f1de42,363,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,1,262144,27169,9.648644,1790,139.664804,dcf9578e5a22ffc3,e68eaf6219f1de42,117,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,2,262144,27169,9.648644,2703,92.489826,dcf9578e5a22ffc3,e68eaf6219f1de42,151,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,3,262144,27169,9.648644,1849,135.208221,dcf9578e5a22ffc3,e68eaf6219f1de42,108,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,4,262144,27169,9.648644,1888,132.415254,dcf9578e5a22ffc3,e68eaf6219f1de42,143,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,0,1048576,108681,9.648200,7927,126.151129,c8116c5bb5e46840,df2414c9386ed185,538,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,1,1048576,108681,9.648200,7508,133.191263,c8116c5bb5e46840,df2414c9386ed185,537,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,2,1048576,108681,9.648200,7496,133.404482,c8116c5bb5e46840,df2414c9386ed185,408,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,3,1048576,108681,9.648200,11869,84.253096,c8116c5bb5e46840,df2414c9386ed185,597,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,high_compressibility,4,1048576,108681,9.648200,7252,137.892995,c8116c5bb5e46840,df2414c9386ed185,450,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,0,65536,59922,1.093688,1119,55.853441,3d44fc31249b7fea,53b5ca187d1b014c,205,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,1,65536,59922,1.093688,1192,52.432886,3d44fc31249b7fea,53b5ca187d1b014c,362,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,2,65536,59922,1.093688,1023,61.094819,3d44fc31249b7fea,53b5ca187d1b014c,199,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,3,65536,59922,1.093688,1241,50.362611,3d44fc31249b7fea,53b5ca187d1b014c,208,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,4,65536,59922,1.093688,1190,52.521008,3d44fc31249b7fea,53b5ca187d1b014c,294,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,0,262144,239333,1.095311,4243,58.920575,847d87b26df4af9b,d8459babe671f0ea,745,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,1,262144,239333,1.095311,4162,60.067275,847d87b26df4af9b,d8459babe671f0ea,770,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,2,262144,239333,1.095311,4128,60.562016,847d87b26df4af9b,d8459babe671f0ea,757,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,3,262144,239333,1.095311,4154,60.182956,847d87b26df4af9b,d8459babe671f0ea,911,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,4,262144,239333,1.095311,4374,57.155921,847d87b26df4af9b,d8459babe671f0ea,782,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,0,1048576,958342,1.094156,20610,48.520136,31bf0a2c90ad6cea,af9f0907323e0de6,3260,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,1,1048576,958342,1.094156,21601,46.294153,31bf0a2c90ad6cea,af9f0907323e0de6,3264,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,2,1048576,958342,1.094156,21253,47.052181,31bf0a2c90ad6cea,af9f0907323e0de6,3068,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,3,1048576,958342,1.094156,21338,46.864748,31bf0a2c90ad6cea,af9f0907323e0de6,3213,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-6-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,6,low_compressibility,4,1048576,958342,1.094156,21173,47.229963,31bf0a2c90ad6cea,af9f0907323e0de6,3121,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,0,65536,2413,27.159552,125424,0.498310,7545158f165814bb,f463f0c94744474d,47,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,1,65536,2413,27.159552,121744,0.513372,7545158f165814bb,f463f0c94744474d,39,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,2,65536,2413,27.159552,119150,0.524549,7545158f165814bb,f463f0c94744474d,35,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,3,65536,2413,27.159552,118765,0.526249,7545158f165814bb,f463f0c94744474d,56,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,4,65536,2413,27.159552,118043,0.529468,7545158f165814bb,f463f0c94744474d,43,7545158f165814bb,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,0,262144,8648,30.312673,537193,0.465382,5c1552df8030fce4,6d1e1d68d446480c,174,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,1,262144,8648,30.312673,509416,0.490758,5c1552df8030fce4,6d1e1d68d446480c,233,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,2,262144,8648,30.312673,534667,0.467581,5c1552df8030fce4,6d1e1d68d446480c,185,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,3,262144,8648,30.312673,516369,0.484150,5c1552df8030fce4,6d1e1d68d446480c,146,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,4,262144,8648,30.312673,541311,0.461842,5c1552df8030fce4,6d1e1d68d446480c,153,5c1552df8030fce4,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,0,1048576,33602,31.205762,2099366,0.476334,5236623b1e38a3a3,e3960eab96d0487f,554,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,1,1048576,33602,31.205762,2001513,0.499622,5236623b1e38a3a3,e3960eab96d0487f,584,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,2,1048576,33602,31.205762,1992616,0.501853,5236623b1e38a3a3,e3960eab96d0487f,525,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,3,1048576,33602,31.205762,2002210,0.499448,5236623b1e38a3a3,e3960eab96d0487f,514,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-11-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,pso_like,4,1048576,33602,31.205762,2001371,0.499657,5236623b1e38a3a3,e3960eab96d0487f,526,5236623b1e38a3a3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,0,65536,6861,9.551960,98098,0.637118,2772eb7b5d580d96,fab640dda9942ac6,40,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,1,65536,6861,9.551960,97544,0.640736,2772eb7b5d580d96,fab640dda9942ac6,49,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,2,65536,6861,9.551960,98086,0.637196,2772eb7b5d580d96,fab640dda9942ac6,47,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,3,65536,6861,9.551960,98051,0.637423,2772eb7b5d580d96,fab640dda9942ac6,41,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,4,65536,6861,9.551960,97541,0.640756,2772eb7b5d580d96,fab640dda9942ac6,47,2772eb7b5d580d96,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,0,262144,27191,9.640837,423920,0.589734,dcf9578e5a22ffc3,6f38a85e1c9ae5b4,109,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,1,262144,27191,9.640837,420851,0.594034,dcf9578e5a22ffc3,6f38a85e1c9ae5b4,109,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,2,262144,27191,9.640837,420981,0.593851,dcf9578e5a22ffc3,6f38a85e1c9ae5b4,150,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,3,262144,27191,9.640837,422828,0.591257,dcf9578e5a22ffc3,6f38a85e1c9ae5b4,129,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,4,262144,27191,9.640837,423936,0.589712,dcf9578e5a22ffc3,6f38a85e1c9ae5b4,160,dcf9578e5a22ffc3,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,0,1048576,108564,9.658598,1766919,0.565957,c8116c5bb5e46840,2b208b7b95c41b1b,621,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,1,1048576,108564,9.658598,1764521,0.566726,c8116c5bb5e46840,2b208b7b95c41b1b,910,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,2,1048576,108564,9.658598,2003628,0.499095,c8116c5bb5e46840,2b208b7b95c41b1b,613,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,3,1048576,108564,9.658598,2476446,0.403804,c8116c5bb5e46840,2b208b7b95c41b1b,1305,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-11-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,high_compressibility,4,1048576,108564,9.658598,2505750,0.399082,c8116c5bb5e46840,2b208b7b95c41b1b,504,c8116c5bb5e46840,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,0,65536,59307,1.105030,161458,0.387098,3d44fc31249b7fea,b83b2f610dd45696,201,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,1,65536,59307,1.105030,157028,0.398018,3d44fc31249b7fea,b83b2f610dd45696,194,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,2,65536,59307,1.105030,154783,0.403791,3d44fc31249b7fea,b83b2f610dd45696,190,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,3,65536,59307,1.105030,153810,0.406345,3d44fc31249b7fea,b83b2f610dd45696,178,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,4,65536,59307,1.105030,154233,0.405231,3d44fc31249b7fea,b83b2f610dd45696,183,3d44fc31249b7fea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,0,262144,236876,1.106672,584566,0.427668,847d87b26df4af9b,e8b9c14f9452359d,1685,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,1,262144,236876,1.106672,590007,0.423724,847d87b26df4af9b,e8b9c14f9452359d,1543,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,2,262144,236876,1.106672,656386,0.380873,847d87b26df4af9b,e8b9c14f9452359d,1540,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,3,262144,236876,1.106672,583043,0.428785,847d87b26df4af9b,e8b9c14f9452359d,1679,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,4,262144,236876,1.106672,583290,0.428603,847d87b26df4af9b,e8b9c14f9452359d,1591,847d87b26df4af9b,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,0,1048576,946946,1.107324,1777863,0.562473,31bf0a2c90ad6cea,a9d64383ac720d44,6090,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,1,1048576,946946,1.107324,1742191,0.573990,31bf0a2c90ad6cea,a9d64383ac720d44,6562,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,2,1048576,946946,1.107324,1762758,0.567293,31bf0a2c90ad6cea,a9d64383ac720d44,6268,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,3,1048576,946946,1.107324,1716171,0.582693,31bf0a2c90ad6cea,a9d64383ac720d44,6087,31bf0a2c90ad6cea,true,true,passed
macOS,brotli,compression-bench-brotli-11-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.1.0,11,low_compressibility,4,1048576,946946,1.107324,1727784,0.578776,31bf0a2c90ad6cea,a9d64383ac720d44,6222,31bf0a2c90ad6cea,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,0,65536,4674,14.021395,236,264.830508,7545158f165814bb,b5c71ec9c4519df5,27,7545158f165814bb,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,1,65536,4674,14.021395,200,312.500000,7545158f165814bb,b5c71ec9c4519df5,25,7545158f165814bb,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,2,65536,4674,14.021395,203,307.881773,7545158f165814bb,b5c71ec9c4519df5,27,7545158f165814bb,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,3,65536,4674,14.021395,204,306.372549,7545158f165814bb,b5c71ec9c4519df5,24,7545158f165814bb,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,4,65536,4674,14.021395,198,315.656566,7545158f165814bb,b5c71ec9c4519df5,23,7545158f165814bb,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,0,262144,18592,14.099828,623,401.284109,5c1552df8030fce4,410417323c4256f8,104,5c1552df8030fce4,true,true,passed
macOS,oodle_kraken,compression-bench-oodle_kraken-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,2.9.12,1,pso_like,1,262144,18592,14.099828,656,381.097561,5c1552df8030fce4,410417323c4256f8,146,5c1552df8030fce4,true,true,passed
