platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,2,262144,26912,9.740785,545,458.715596,dcf9578e5a22ffc3,b6bced6572c959b0,29,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,3,262144,26912,9.740785,743,336.473755,dcf9578e5a22ffc3,b6bced6572c959b0,21,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,4,262144,26912,9.740785,527,474.383302,dcf9578e5a22ffc3,b6bced6572c959b0,27,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,0,1048576,110290,9.507444,2041,489.955904,c8116c5bb5e46840,dd844b8b0387a46a,130,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,1,1048576,110290,9.507444,2901,344.708721,c8116c5bb5e46840,dd844b8b0387a46a,325,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,2,1048576,110290,9.507444,2296,435.540070,c8116c5bb5e46840,dd844b8b0387a46a,829,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,3,1048576,110290,9.507444,3340,299.401198,c8116c5bb5e46840,dd844b8b0387a46a,75,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,4,1048576,110290,9.507444,2009,497.760080,c8116c5bb5e46840,dd844b8b0387a46a,130,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,0,65536,59644,1.098786,278,224.820144,3d44fc31249b7fea,db84fd11a339c963,9,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,1,65536,59644,1.098786,269,232.342007,3d44fc31249b7fea,db84fd11a339c963,10,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,2,65536,59644,1.098786,304,205.592105,3d44fc31249b7fea,db84fd11a339c963,7,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,3,65536,59644,1.098786,255,245.098039,3d44fc31249b7fea,db84fd11a339c963,6,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,4,65536,59644,1.098786,245,255.102041,3d44fc31249b7fea,db84fd11a339c963,7,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,low_compressibility,0,262144,238519,1.099049,884,282.805430,847d87b26df4af9b,c58041d0d1336ae9,18,847d87b26df4af9b,true,true,passed
