Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
STAT_UGameEngine_Tick_GetWorldContextFromHandleChecked,1991,58.351321,0.002496,2.783763,2.783763,0.000000,36.904668,36.904670,0.000002,0.000000,0.000102,0.000001,0.000003,
Submix Graph Endpoint,1635,47.003112,0.002487,2.065155,2.065156,0.000001,36.850084,36.850086,0.000002,0.000000,0.000117,0.000002,0.000003,
FPBDRigidsEvolutionGBF::MidPhaseModifierCallback,1990,58.690993,0.002483,2.996357,2.996358,0.000001,36.902751,36.902752,0.000001,0.000000,0.000071,0.000001,0.000002,
Decompress Occlusion,1991,57.568561,0.002478,2.277393,2.277393,0.000000,36.862240,36.862242,0.000002,0.000000,0.000005,0.000001,0.000001,
STAT_PostTickComponentUpdate_Gather,1993,57.520621,0.002476,2.260063,2.260064,0.000001,36.908506,36.908507,0.000001,0.000000,0.000026,0.000001,0.000001,
FTaskBase::TryRetractAndExecute,32,0.922639,0.002466,2.141500,2.141542,0.000042,36.824588,36.824610,0.000022,0.000000,0.002276,0.000077,0.000401,
FPBDRigidsEvolutionGBF::PostSolveCallback,1990,58.691850,0.002456,2.996959,2.996960,0.000001,36.902858,36.902859,0.000001,0.000000,0.000055,0.000001,0.000002,
FDefaultGameMoviePlayer,4660,133.463551,0.002436,1.982420,1.982421,0.000001,36.898320,36.898320,0.000000,0.000000,0.000057,0.000001,0.000001,
FSlateTexture2DRHIRef_InitDynamicRHI,23,1196.296682,0.002431,1.672865,1.673788,0.000923,1.692072,1.692091,0.000019,0.000009,0.000923,0.000106,0.000196,
Time for first draw of shader programs,34,2.275067,0.002412,2.240824,2.241050,0.000226,17.185384,17.185437,0.000053,0.000011,0.000226,0.000071,0.000040,
SlateBeginDrawingWindowsCommand,1991,56.549966,0.002406,1.689556,1.689557,0.000001,36.897357,36.897358,0.000001,0.000000,0.000058,0.000001,0.000001,
FPakPlatformFile::Initialize,1,415.973378,0.002404,0.400616,0.403020,0.002404,0.400616,0.403020,0.002404,0.002404,0.002404,0.002404,0.000000,
UpdateStaticMeshes,1998,57.556076,0.002388,2.147750,2.147751,0.000001,36.861721,36.861722,0.000001,0.000000,0.000126,0.000001,0.000003,
FTaskGraphInterface::Startup,1,421.407501,0.002373,0.403333,0.405706,0.002373,0.403333,0.405706,0.002373,0.002373,0.002373,0.002373,0.000000,
STAT_Broadcast_PayloadFunction,4,2645.502646,0.002365,2.150211,2.150615,0.000404,2.150768,2.151723,0.000955,0.000195,0.000955,0.000591,0.000352,
FAudioDevice_PendingActiveSoundStops,1992,59.618419,0.002363,3.060955,3.060956,0.000001,36.473448,36.473448,0.000000,0.000000,0.000074,0.000001,0.000003,
Conditional Apply Rewind,1991,58.721311,0.002357,2.997078,2.997079,0.000001,36.902996,36.902997,0.000001,0.000000,0.000069,0.000001,0.000002,
UObject_Serialize,532,34.891247,0.002348,1.850651,1.850669,0.000018,17.097859,17.098028,0.000169,0.000000,0.000169,0.000004,0.000011,
SkyAtmosphere,1992,57.362614,0.002321,2.174968,2.174984,0.000016,36.901418,36.901419,0.000001,0.000000,0.000106,0.000001,0.000003,
ProcessMouseButtonUp,3,0.161339,0.002306,17.096939,17.099015,0.002076,35.691170,35.691339,0.000169,0.000061,0.002076,0.000769,0.001133,
STAT_Collisions_SortMidPhases,3980,117.381952,0.002290,2.996355,2.996355,0.000000,36.902759,36.902760,0.000001,0.000000,0.000071,0.000001,0.000001,
Source Effect Buffers,1635,47.002752,0.002286,2.064856,2.064856,0.000000,36.850051,36.850053,0.000002,0.000000,0.000070,0.000001,0.000002,
FClusterUnionManager::HandleDeferredClusterUnionUpdateProperties,1991,58.719567,0.002280,2.995652,2.995653,0.000001,36.902577,36.902578,0.000001,0.000000,0.000112,0.000001,0.000003,
SetRtWaitCriticalPath,1991,57.542983,0.002278,2.260390,2.260391,0.000001,36.860610,36.860612,0.000002,0.000000,0.000090,0.000001,0.000003,
GPU Data Readback [RT],1991,57.567940,0.002276,2.277978,2.277979,0.000001,36.863198,36.863200,0.000002,0.000000,0.000085,0.000001,0.000003,
FScheduler::BusyWaitInternal,5,103.500383,0.002264,2.996597,2.996955,0.000358,3.044321,3.044906,0.000585,0.000136,0.000764,0.000453,0.000237,
FAudioThreadTask.ClearListenerAttenuationOverride,1993,59.648258,0.002251,3.060862,3.060863,0.000001,36.473404,36.473405,0.000001,0.000000,0.000051,0.000001,0.000001,
STAT_SlateFontCacheAddNewShapedEntry,61,121.606724,0.002243,2.284725,2.285087,0.000362,2.786315,2.786342,0.000027,0.000005,0.000495,0.000037,0.000075,
STAT_GLCheckShaderCodeCRC,31,17.495838,0.002237,11.427322,11.427555,0.000233,13.199052,13.199172,0.000120,0.000008,0.000233,0.000072,0.000043,
FDelayedVisualizerSpawner,1991,58.351318,0.002215,2.783753,2.783753,0.000000,36.904661,36.904662,0.000001,0.000000,0.000003,0.000001,0.000001,
Field System Object Force Update,3980,117.380193,0.002196,2.995673,2.995674,0.000001,36.902586,36.902586,0.000000,0.000000,0.000004,0.000001,0.000001,
Source Output Buffers,1635,47.002751,0.002188,2.064858,2.064858,0.000000,36.850054,36.850056,0.000002,0.000000,0.000055,0.000001,0.000002,
SM_ChamferCube,91,10.814170,0.002170,2.998934,2.998950,0.000016,11.413780,11.413819,0.000039,0.000001,0.000302,0.000024,0.000060,
FShaderParametersMetadataRegistration::CommitAll(),1,461.254613,0.002168,0.667756,0.669924,0.002168,0.667756,0.669924,0.002168,0.002168,0.002168,0.002168,0.000000,
FPBDRigidsEvolutionGBF::CollisionModifierCallback,1990,58.691085,0.002166,2.996439,2.996441,0.000002,36.902780,36.902781,0.000001,0.000000,0.000186,0.000001,0.000004,
Char AdjustFloorHeight,1991,57.381198,0.002119,2.203564,2.203647,0.000083,36.901340,36.901341,0.000001,0.000000,0.000108,0.000001,0.000003,
STAT_FOnlineSubsystemImpl_Tick,1990,58.337050,0.002106,2.786560,2.786561,0.000001,36.898671,36.898672,0.000001,0.000000,0.000006,0.000001,0.000001,
FAudioDevice_VirtualizeLoops,1991,59.588488,0.002085,3.060954,3.060955,0.000001,36.473447,36.473448,0.000001,0.000000,0.000413,0.000001,0.000009,
SceneStartFrame,1991,57.543002,0.002063,2.260427,2.260428,0.000001,36.860637,36.860638,0.000001,0.000000,0.000009,0.000001,0.000001,
Shader bind param time,80,5.353088,0.002038,2.240556,2.240561,0.000005,17.185191,17.185201,0.000010,0.000000,0.001350,0.000025,0.000150,
FMixerSubmix::SendAudioToRegisteredAudioBuses,1637,47.060575,0.002008,2.065127,2.065128,0.000001,36.850081,36.850082,0.000001,0.000000,0.000079,0.000001,0.000003,
BeginAsyncUniformExpressionCacheUpdates,1991,57.542988,0.002003,2.260399,2.260399,0.000000,36.860617,36.860618,0.000001,0.000000,0.000051,0.000001,0.000001,
Mine PSO: ConfigureStageStates,43,2.877284,0.002001,2.240551,2.240565,0.000014,17.185175,17.185201,0.000026,0.000004,0.001353,0.000047,0.000204,
Finalize Sim Callbacks,1991,58.721279,0.001983,2.997010,2.997011,0.000001,36.902946,36.902947,0.000001,0.000000,0.000057,0.000001,0.000002,
Component CreatePhysicsState,87,5.815220,0.001959,2.137985,2.137985,0.000000,17.098477,17.098725,0.000248,0.000000,0.000248,0.000023,0.000040,
Collisions::DetectProbeCollisions,1990,58.691852,0.001953,2.996976,2.996976,0.000000,36.902874,36.902875,0.000001,0.000000,0.000114,0.000001,0.000003,
SpawnTime,3,0.201356,0.001931,2.199877,2.200024,0.000147,17.097240,17.098859,0.001619,0.000147,0.001619,0.000644,0.000845,
FRDGBuilder::FinalizeDescs,3989,114.791152,0.001894,2.147776,2.147776,0.000000,36.897840,36.897841,0.000001,0.000000,0.000002,0.000000,0.000001,
BndEvt__MyUMG_Button_K2Node_ComponentBoundEvent_0_OnButtonClickedEvent__DelegateSignature,1,530.222694,0.001886,17.096994,17.098880,0.001886,17.096994,17.098880,0.001886,0.001886,0.001886,0.001886,0.000000,
FrameCounter,1989,58.659165,0.001872,2.990516,2.990516,0.000000,36.898259,36.898261,0.000002,0.000000,0.000003,0.000001,0.000001,
ExecuteUbergraph_MyUMG,1,535.618640,0.001867,17.097008,17.098875,0.001867,17.097008,17.098875,0.001867,0.001867,0.001867,0.001867,0.000000,
PreFill Buffers RT,3980,114.782805,0.001859,2.223238,2.223238,0.000000,36.897421,36.897421,0.000000,0.000000,0.000016,0.000000,0.000001,
IslandManager::Levels,1990,58.691064,0.001849,2.996456,2.996456,0.000000,36.902809,36.902810,0.000001,0.000000,0.000050,0.000001,0.000001,
GameUserSettings_ApplyNonResolutionSettings,1,543.183053,0.001841,2.075788,2.077629,0.001841,2.075788,2.077629,0.001841,0.001841,0.001841,0.001841,0.000000,
STAT_FEngineAnalytics_Tick,1991,58.355723,0.001838,2.781732,2.781732,0.000000,36.900064,36.900065,0.000001,0.000000,0.000068,0.000001,0.000002,
Tick - EQS work,1991,58.350312,0.001833,2.782676,2.782676,0.000000,36.904172,36.904173,0.000001,0.000000,0.000089,0.000001,0.000002,
Gathering Collision Event Data,1991,58.721340,0.001829,2.996986,2.996993,0.000007,36.902887,36.902888,0.000001,0.000000,0.000024,0.000001,0.000001,
Actor BeginPlay,78,5.236667,0.001820,2.203885,2.203896,0.000011,17.098771,17.098856,0.000085,0.000000,0.001081,0.000023,0.000127,
FAudioDevice_StartSources,1991,59.588545,0.001819,3.060999,3.061000,0.000001,36.473460,36.473461,0.000001,0.000000,0.000156,0.000001,0.000005,
IslandManager::Validate,1990,58.691064,0.001812,2.996459,2.996460,0.000001,36.902812,36.902813,0.000001,0.000000,0.000066,0.000001,0.000002,
GameUserSettings_LoadSettings,4,318.395288,0.001798,2.064938,2.064990,0.000052,2.076828,2.077501,0.000673,0.000052,0.000995,0.000449,0.000463,
USkeletalMesh::Serialize,4,17.680418,0.001789,1.947468,1.948111,0.000643,2.173455,2.173707,0.000252,0.000251,0.000643,0.000447,0.000226,
Component OnRegister,87,5.815326,0.001757,2.137977,2.137980,0.000003,17.098355,17.098446,0.000091,0.000000,0.000699,0.000020,0.000081,
FScene_DeletePrimitiveSceneInfo,1998,57.555081,0.001756,2.147758,2.147762,0.000004,36.862329,36.862330,0.000001,0.000000,0.000136,0.000001,0.000004,
UWorldPartitionSubsystem::GetMaxCellsToLoad,1993,57.437049,0.001752,2.205479,2.205479,0.000000,36.904337,36.904337,0.000000,0.000000,0.000095,0.000001,0.000002,
Init Body,52,3.489254,0.001742,2.195806,2.195964,0.000158,17.098485,17.098704,0.000219,0.000012,0.000219,0.000033,0.000043,
IslandManager::Split,1990,58.691066,0.001728,2.996455,2.996455,0.000000,36.902807,36.902808,0.000001,0.000000,0.000025,0.000001,0.000001,
TickUpdateRate,1990,58.339571,0.001726,2.790226,2.790226,0.000000,36.900864,36.900864,0.000000,0.000000,0.000062,0.000001,0.000002,
HandleStartingNewPlayer,1,596.658711,0.001676,2.202147,2.203823,0.001676,2.202147,2.203823,0.001676,0.001676,0.001676,0.001676,0.000000,
ShrinkUObjectHashTables,1,601.322910,0.001663,2.148122,2.149785,0.001663,2.148122,2.149785,0.001663,0.001663,0.001663,0.001663,0.000000,
BroadcastPostTickFlush,1991,58.349932,0.001648,2.782842,2.782842,0.000000,36.904560,36.904561,0.000001,0.000000,0.000075,0.000001,0.000002,
InitializeAsyncPackageFromPackageStore,184,444.802220,0.001635,1.848690,1.848690,0.000000,2.262357,2.262357,0.000000,0.000000,0.000284,0.000009,0.000032,
STAT_Collisions_SortConstraints,1990,58.691097,0.001631,2.996428,2.996430,0.000002,36.902763,36.902763,0.000000,0.000000,0.000045,0.000001,0.000001,
FinishSpawningActor,1,615.763547,0.001624,17.097235,17.098859,0.001624,17.097235,17.098859,0.001624,0.001624,0.001624,0.001624,0.000000,
DeviceProfile,140,39874.679578,0.001615,1.851006,1.851178,0.000172,1.854508,1.854517,0.000009,0.000007,0.000172,0.000012,0.000018,
FMemory::Trim,1,627.746390,0.001593,2.149825,2.151418,0.001593,2.149825,2.151418,0.001593,0.001593,0.001593,0.001593,0.000000,
Decal drawing,1997,57.733840,0.001583,2.306133,2.306133,0.000000,36.895898,36.895899,0.000001,0.000000,0.000047,0.000001,0.000001,
FMaterialShaderMap_Serialize,74,233.200136,0.001580,1.856645,1.856660,0.000015,2.173949,2.173969,0.000020,0.000002,0.000131,0.000021,0.000020,
STAT_FMemory_Trim,1,634.115409,0.001577,2.149841,2.151418,0.001577,2.149841,2.151418,0.001577,0.001577,0.001577,0.001577,0.000000,
Init FQueuedThreadPool's,1,636.132316,0.001572,0.405707,0.407279,0.001572,0.405707,0.407279,0.001572,0.001572,0.001572,0.001572,0.000000,
UTexture2D::UpdateResource,49,117.237221,0.001567,1.854638,1.855340,0.000702,2.272557,2.272594,0.000037,0.000004,0.000702,0.000032,0.000099,
STAT_FCurlMultiPollIOManager_Poll_MultiPerform,363,10.028286,0.001548,0.543616,0.543619,0.000003,36.741226,36.741228,0.000002,0.000001,0.000066,0.000004,0.000004,
MediaUtils MediaPlayerFacade TickOutput,1990,58.337078,0.001532,2.786619,2.786619,0.000000,36.898714,36.898715,0.000001,0.000000,0.000006,0.000001,0.000001,
MediaUtils MediaPlayerFacade TickInput,1991,58.355846,0.001528,2.781675,2.781676,0.000001,36.899935,36.899936,0.000001,0.000000,0.000052,0.000001,0.000001,
IncrementalDestroyGarbage,1,659.195781,0.001517,2.146572,2.148089,0.001517,2.146572,2.148089,0.001517,0.001517,0.001517,0.001517,0.000000,
FInstanceCullingManager::BeginDeferredCulling,3994,115.472259,0.001488,2.278645,2.278645,0.000000,36.867038,36.867039,0.000001,0.000000,0.000003,0.000000,0.000000,
STAT_Collisions_RedistributeMidPhases,1990,58.690992,0.001454,2.996360,2.996360,0.000000,36.902755,36.902756,0.000001,0.000000,0.000047,0.000001,0.000001,
FMemoryImageResult_LoadFromArchive,189,339.200850,0.001434,1.616763,1.616792,0.000029,2.173950,2.173955,0.000005,0.000000,0.000094,0.000008,0.000011,
AABBTreeGenerateTree,38,-62.383032,0.001427,2.791696,2.793012,0.001316,2.182556,2.182556,0.000000,0.000000,0.001316,0.000038,0.000213,
Joints::UnprepareTick,1990,58.691848,0.001421,2.996979,2.996979,0.000000,36.902879,36.902880,0.000001,0.000000,0.000060,0.000001,0.000002,
SkeletalComponentAnimEvaluate,1993,57.429455,0.001408,2.197238,2.197238,0.000000,36.900684,36.900684,0.000000,0.000000,0.000123,0.000001,0.000004,
STAT_FMemory_Trim_GMalloc,1,710.732054,0.001407,2.150010,2.151417,0.001407,2.150010,2.151417,0.001407,0.001407,0.001407,0.001407,0.000000,
PreInitPostStartupScreen_StartupGraphics,1,711.743772,0.001405,1.693326,1.694731,0.001405,1.693326,1.694731,0.001405,0.001405,0.001405,0.001405,0.000000,
TextFormatData Compile,1074,-13096.602688,0.001404,2.222727,2.222745,0.000018,2.140720,2.140721,0.000001,0.000000,0.000021,0.000001,0.000002,
ConfigUtilities::ApplyCVarsFromBootHotfix,1,715.819613,0.001397,0.503651,0.505048,0.001397,0.503651,0.505048,0.001397,0.001397,0.001397,0.001397,0.000000,
CreateInitialAccelerationStructure,2,7.539289,0.001396,2.791692,2.793037,0.001345,3.056918,3.056969,0.000051,0.000051,0.001345,0.000698,0.000915,
FRDGBuilder::AllocateTransientResources,3989,114.790875,0.001395,2.147804,2.147804,0.000000,36.897953,36.897953,0.000000,0.000000,0.000004,0.000000,0.000000,
Joints::PrepareTick,1990,58.690095,0.001381,2.995679,2.995680,0.000001,36.902592,36.902593,0.000001,0.000000,0.000089,0.000001,0.000002,
LoadPreInitModules,1,731.528895,0.001367,0.449818,0.451185,0.001367,0.449818,0.451185,0.001367,0.001367,0.001367,0.001367,0.000000,
Update Fading,1991,57.567887,0.001358,2.278081,2.278081,0.000000,36.863334,36.863335,0.000001,0.000000,0.000003,0.000001,0.000001,
AABBTreeInitialTimeSlice,20,-32.832312,0.001353,2.791711,2.793012,0.001301,2.182555,2.182555,0.000000,0.000000,0.001301,0.000068,0.000290,
Loading PreInit Modules,1,739.644970,0.001352,0.449832,0.451184,0.001352,0.449832,0.451184,0.001352,0.001352,0.001352,0.001352,0.000000,
UWorldPartitionSubsystem::UpdateServerClientsVisibleLevelNames,1993,57.437055,0.001346,2.205457,2.205457,0.000000,36.904311,36.904311,0.000000,0.000000,0.000025,0.000001,0.000001,
SetPendingCellsStreamingPriority,1993,57.437047,0.001316,2.205485,2.205485,0.000000,36.904343,36.904344,0.000001,0.000000,0.000002,0.000001,0.000001,
RaycastSingle,18,40.487833,0.001315,35.246724,35.246825,0.000101,35.691259,35.691302,0.000043,0.000007,0.000305,0.000073,0.000065,
Module/ControlRig,1,769.230769,0.001300,1.977199,1.978499,0.001300,1.977199,1.978499,0.001300,0.001300,0.001300,0.001300,0.000000,
MoveComponent(Primitive) Time,82,89.049999,0.001290,2.137968,2.137970,0.000002,3.058785,3.058799,0.000014,0.000002,0.000085,0.000016,0.000016,
SpawnDefaultPawnFor,1,778.816199,0.001284,2.202159,2.203443,0.001284,2.202159,2.203443,0.001284,0.001284,0.001284,0.001284,0.000000,
SpawnDefaultPawnAtTransform,1,780.640125,0.001281,2.202161,2.203442,0.001281,2.202161,2.203442,0.001281,0.001281,0.001281,0.001281,0.000000,
STAT_AActor_RegisterAllComponents,21,1.398204,0.001250,2.078241,2.078275,0.000034,17.097476,17.097512,0.000036,0.000000,0.000935,0.000060,0.000204,
Module/Niagara,1,814.995925,0.001227,1.978817,1.980044,0.001227,1.978817,1.980044,0.001227,0.001227,0.001227,0.001227,0.000000,
UPackageCreate,184,442.578985,0.001226,1.850571,1.850591,0.000020,2.266238,2.266316,0.000078,0.000001,0.000086,0.000007,0.000012,
AsyncUpdateUniformBuffers,1998,57.555088,0.001196,2.147754,2.147754,0.000000,36.862321,36.862322,0.000001,0.000000,0.000096,0.000001,0.000004,
InitStruct,2,1644.736842,0.001183,2.783304,2.784484,0.001180,2.784517,2.784520,0.000003,0.000003,0.001180,0.000592,0.000832,
STAT_StaticDuplicateObject,15,1.006521,0.001182,2.195523,2.195607,0.000084,17.097521,17.098338,0.000817,0.000004,0.000817,0.000079,0.000209,
ClickableTrace,18,40.488562,0.001179,35.246731,35.246824,0.000093,35.691265,35.691301,0.000036,0.000006,0.000294,0.000066,0.000063,
FPBDRigidsEvolutionGBF::TransferJointCollisions,1990,58.691092,0.001174,2.996434,2.996434,0.000000,36.902771,36.902772,0.000001,0.000000,0.000002,0.000001,0.000001,
Pak_Mount,1,868.055556,0.001152,0.401854,0.403006,0.001152,0.401854,0.403006,0.001152,0.001152,0.001152,0.001152,0.000000,
FMipUpdateTask,20,1.844362,0.001123,3.187373,3.187445,0.000072,14.031189,14.031229,0.000040,0.000006,0.000164,0.000056,0.000037,
PrePass,1997,58.201959,0.001122,2.590116,2.590116,0.000000,36.901675,36.901676,0.000001,0.000000,0.000076,0.000001,0.000002,
ConfigReadyForUseBroadcast,1,895.255148,0.001117,0.502530,0.503647,0.001117,0.502530,0.503647,0.001117,0.001117,0.001117,0.001117,0.000000,
InstanceActorComponent,3,0.201304,0.001109,2.195515,2.195611,0.000096,17.097517,17.098344,0.000827,0.000096,0.000827,0.000370,0.000399,
Module/Renderer,1,903.342367,0.001107,0.449960,0.451067,0.001107,0.449960,0.451067,0.001107,0.001107,0.001107,0.001107,0.000000,
LoadPremadeAssetRegistry_Main,1,910.746812,0.001098,1.713677,1.714775,0.001098,1.713677,1.714775,0.001098,0.001098,0.001098,0.001098,0.000000,
Shader link verify time,385,25.761784,0.001079,2.240530,2.240533,0.000003,17.185143,17.185147,0.000004,0.000000,0.000044,0.000003,0.000002,
StartRenderingThread,1,932.835821,0.001072,1.622275,1.623347,0.001072,1.622275,1.623347,0.001072,0.001072,0.001072,0.001072,0.000000,
InstanceSubobjects,44,2.904676,0.001068,1.949187,1.949193,0.000006,17.097153,17.097176,0.000023,0.000001,0.000195,0.000024,0.000044,
STAT_EventLoop_TTimerManager_Tick_RescheduleTimers,725,19.973651,0.001065,0.543874,0.543875,0.000001,36.841693,36.841694,0.000001,0.000000,0.000015,0.000001,0.000001,
GameStateBase,342,9.854536,0.001057,2.199272,2.199277,0.000005,36.904099,36.904104,0.000005,0.000000,0.000042,0.000003,0.000002,
UTexture2D::CreateResource,49,117.243112,0.001034,1.854641,1.855334,0.000693,2.272561,2.272576,0.000015,0.000002,0.000693,0.000021,0.000098,
CreatePhysicsShapesAndActors,52,3.489286,0.001032,2.195842,2.195927,0.000085,17.098505,17.098605,0.000100,0.000006,0.000179,0.000020,0.000031,
InitProperties,1813,109.610163,0.001029,0.557294,0.557305,0.000011,17.097562,17.097731,0.000169,0.000000,0.000169,0.000001,0.000004,
ReceiveBeginPlay,1,971.817298,0.001029,2.204323,2.205352,0.001029,2.204323,2.205352,0.001029,0.001029,0.001029,0.001029,0.000000,
ExecuteUbergraph_BP_FirstPersonCharacter,1,975.609756,0.001025,2.204326,2.205351,0.001025,2.204326,2.205351,0.001025,0.001025,0.001025,0.001025,0.000000,
Module/MetasoundEngine,1,1000.000000,0.001000,2.015368,2.016368,0.001000,2.015368,2.016368,0.001000,0.001000,0.001000,0.001000,0.000000,
FPositionVertexBuffer::InitRHI,17,-55.797344,0.000977,1.901403,1.901422,0.000019,1.596710,1.596729,0.000019,0.000004,0.000215,0.000057,0.000071,
ToActivateCells,1993,57.437049,0.000961,2.205480,2.205483,0.000003,36.904338,36.904338,0.000000,0.000000,0.000005,0.000000,0.000001,
STAT_FRHICommandListImmediate_DeleteResources,2014,57.204933,0.000959,1.686929,1.686929,0.000000,36.893683,36.893683,0.000000,0.000000,0.000290,0.000000,0.000007,
ProcessMouseButtonDown,3,0.161537,0.000948,17.064403,17.064659,0.000256,35.635742,35.635994,0.000252,0.000252,0.000440,0.000316,0.000107,
FTextLocalizationManager::UpdateFromNative,2,1.886999,0.000942,0.653891,0.653896,0.000005,1.712838,1.713775,0.000937,0.000005,0.000937,0.000471,0.000659,
GC.VerifyObjectFlags,4,34188.034188,0.000933,2.145160,2.145628,0.000468,2.145138,2.145277,0.000139,0.000093,0.000468,0.000233,0.000167,
STAT_MarkAllPrimitivesForReflectionProxyUpdate,1998,57.556077,0.000928,2.147749,2.147750,0.000001,36.861719,36.861720,0.000001,0.000000,0.000005,0.000000,0.000001,
AttachGameViewport,1,1111.111111,0.000900,2.138800,2.139700,0.000900,2.138800,2.139700,0.000900,0.000900,0.000900,0.000900,0.000000,
RequestQueuePop,457,33.968303,0.000893,0.583131,0.583132,0.000001,14.036850,14.036850,0.000000,0.000000,0.000122,0.000002,0.000007,
StartLoading,184,444.800070,0.000889,1.848691,1.848693,0.000002,2.262358,2.262360,0.000002,0.000000,0.000137,0.000005,0.000014,
LoadModulesForProject(ELoadingPhase::PostSplashScreen),1,1128.668172,0.000886,1.676224,1.677110,0.000886,1.676224,1.677110,0.000886,0.000886,0.000886,0.000886,0.000000,
MergeSecondaryViewVisibility,1997,57.740976,0.000884,2.278092,2.278092,0.000000,36.863582,36.863583,0.000001,0.000000,0.000020,0.000000,0.000001,
FMaterial::CollectPSOs,124,8.136785,0.000863,1.859007,1.859052,0.000045,17.098437,17.098442,0.000005,0.000000,0.000130,0.000007,0.000018,
SM_Cube,16,1.454439,0.000863,2.179790,2.179801,0.000011,13.180571,13.180597,0.000026,0.000011,0.000112,0.000054,0.000033,
MetaSound::StreamQueryStep::Execute,12,1061.946903,0.000860,2.004943,2.005739,0.000796,2.016223,2.016243,0.000020,0.000000,0.000796,0.000072,0.000228,
FPrimitiveSceneInfo_AddToScene_UpdateVirtualTexture,1998,57.556061,0.000857,2.147732,2.147733,0.000001,36.861713,36.861713,0.000000,0.000000,0.000003,0.000000,0.000001,
FPBDRigidsEvolutionGBF::Gather::Prepare,5,19.889257,0.000851,2.793102,2.793170,0.000068,3.044330,3.044494,0.000164,0.000068,0.000284,0.000170,0.000086,
UpdateComponentToWorld,188,12.566488,0.000845,2.137962,2.137966,0.000004,17.098383,17.098387,0.000004,0.000000,0.000046,0.000004,0.000007,
STAT_EventLoop_TManagedStorage_Update,725,19.973571,0.000842,0.543725,0.543743,0.000018,36.841691,36.841691,0.000000,0.000000,0.000018,0.000001,0.000001,
FCompilePipelineStateTask,45,4.461985,0.000838,2.305606,2.305615,0.000009,12.390790,12.390803,0.000013,0.000001,0.000149,0.000019,0.000031,
LoadPackageNameMap,184,442.674814,0.000838,1.850559,1.850563,0.000004,2.266196,2.266214,0.000018,0.000001,0.000070,0.000005,0.000009,
BaseMaterial,1,1200.480192,0.000833,2.176337,2.177170,0.000833,2.176337,2.177170,0.000833,0.000833,0.000833,0.000833,0.000000,
UStaticMesh::Serialize,18,65.925614,0.000821,1.901149,1.901224,0.000075,2.174155,2.174184,0.000029,0.000011,0.000078,0.000046,0.000027,
AfterInitViews,1997,57.730804,0.000820,2.301981,2.301981,0.000000,36.893566,36.893566,0.000000,0.000000,0.000002,0.000000,0.000000,
Texture2D,48,115.468441,0.000809,1.850752,1.850773,0.000021,2.266387,2.266450,0.000063,0.000001,0.000063,0.000017,0.000014,
FTexture2DStreamIn_IO_AsyncReallocate::LoadMips,20,1.844368,0.000807,3.187402,3.187443,0.000041,14.031195,14.031227,0.000032,0.000005,0.000094,0.000040,0.000024,
FGlobalDynamicMeshIndexPool,1019,28.914446,0.000789,1.655414,1.655415,0.000001,36.897313,36.897313,0.000000,0.000000,0.000003,0.000001,0.000001,
InitGameTextLocalization,2,5181.347150,0.000788,1.712270,1.712655,0.000385,1.712253,1.712656,0.000403,0.000385,0.000403,0.000394,0.000013,
FSkeletalMeshRenderData::Serialize,2,8.843297,0.000787,1.947545,1.948110,0.000565,2.173483,2.173705,0.000222,0.000222,0.000565,0.000394,0.000243,
GIOThreadPool->Create,1,1275.510204,0.000784,0.564883,0.565667,0.000784,0.564883,0.565667,0.000784,0.000784,0.000784,0.000784,0.000000,
STAT_FCurlMultiPollEventLoopHttpThread_ProcessCurlRequests,363,10.028291,0.000782,0.543637,0.543638,0.000001,36.741228,36.741229,0.000001,0.000000,0.000046,0.000002,0.000002,
StaticMesh,14,0.921175,0.000776,1.900868,1.900869,0.000001,17.098797,17.098854,0.000057,0.000001,0.000376,0.000055,0.000124,
StartShaderMapRequests,37,115.804859,0.000771,1.848710,1.848781,0.000071,2.168208,2.168213,0.000005,0.000001,0.000134,0.000021,0.000023,
FShaderMapPointerTable_LoadFromArchive,189,339.202068,0.000771,1.616765,1.616789,0.000024,2.173952,2.173955,0.000003,0.000000,0.000049,0.000004,0.000005,
STAT_SkelMeshComp_InitAnim,6,977.517107,0.000768,2.197187,2.197267,0.000080,2.203287,2.203325,0.000038,0.000000,0.000584,0.000128,0.000226,
FSkeletalMeshLODRenderData::Serialize,5,22.109611,0.000767,1.947559,1.948109,0.000550,2.173677,2.173705,0.000028,0.000020,0.000550,0.000153,0.000226,
CreateGameViewport,1,1310.615990,0.000763,2.138802,2.139565,0.000763,2.138802,2.139565,0.000763,0.000763,0.000763,0.000763,0.000000,
LoadAssetRegistryModule,1,1336.898396,0.000748,1.712930,1.713678,0.000748,1.712930,1.713678,0.000748,0.000748,0.000748,0.000748,0.000000,
LoadStartupCoreModules,1,1342.281879,0.000745,1.971620,1.972365,0.000745,1.971620,1.972365,0.000745,0.000745,0.000745,0.000745,0.000000,
HttpThreadTick,362,10.000662,0.000741,0.644082,0.644082,0.000000,36.841686,36.841687,0.000001,0.000000,0.000068,0.000002,0.000005,
