Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
FirstPersonTemplateWeaponFire02,1,34482.758621,0.000029,0.986582,0.986611,0.000029,0.986582,0.986611,0.000029,0.000029,0.000029,0.000029,0.000000,
InvalidLightmapSettings,1,34482.758621,0.000029,0.927993,0.928022,0.000029,0.927993,0.928022,0.000029,0.000029,0.000029,0.000029,0.000000,
Module/AudioMixer,1,34482.758621,0.000029,0.934167,0.934196,0.000029,0.934167,0.934196,0.000029,0.000029,0.000029,0.000029,0.000000,
GameplayDebuggerLocalController,1,34482.758621,0.000029,0.997219,0.997248,0.000029,0.997219,0.997248,0.000029,0.000029,0.000029,0.000029,0.000000,
World,2,65.216682,0.000028,0.954600,0.954614,0.000014,0.985253,0.985267,0.000014,0.000014,0.000014,0.000014,0.000000,
MaterialInstanceConstant,15,70.136720,0.000028,0.770852,0.770853,0.000001,0.984716,0.984720,0.000004,0.000001,0.000004,0.000002,0.000001,
DefaultWhiteGrid_Low,1,35714.285714,0.000028,0.926947,0.926975,0.000028,0.926947,0.926975,0.000028,0.000028,0.000028,0.000028,0.000000,
FCookedAssetRegistryPreloader::KickPreload,1,37037.037037,0.000027,0.407506,0.407533,0.000027,0.407506,0.407533,0.000027,0.000027,0.000027,0.000027,0.000000,
FColorVertexBuffer::InitRHI,3,9.693648,0.000027,0.830351,0.830370,0.000019,1.139827,1.139832,0.000005,0.000003,0.000019,0.000009,0.000009,
GeomSweepMultiple,4,88888.888889,0.000027,0.996774,0.996782,0.000008,0.996815,0.996819,0.000004,0.000003,0.000012,0.000007,0.000004,
GetResourceHandle Time,7,55.311483,0.000026,1.015791,1.015794,0.000003,1.142346,1.142347,0.000001,0.000001,0.000015,0.000004,0.000005,
ClientSetHUD,1,38461.538461,0.000026,0.995495,0.995521,0.000026,0.995495,0.995521,0.000026,0.000026,0.000026,0.000026,0.000000,
CameraSystemEvaluator,2,44444.444444,0.000026,0.838566,0.838579,0.000013,0.838598,0.838611,0.000013,0.000013,0.000013,0.000013,0.000000,
FColorVertexBuffer_InitRHI,3,9.693680,0.000026,0.830352,0.830370,0.000018,1.139827,1.139832,0.000005,0.000003,0.000018,0.000009,0.000008,
ShaderPlatformQualitySettings,1,38461.538462,0.000026,0.755370,0.755396,0.000026,0.755370,0.755396,0.000026,0.000026,0.000026,0.000026,0.000000,
EnhPIS_Modifiers,13,464285.714283,0.000025,1.140505,1.140505,0.000000,1.140532,1.140533,0.000001,0.000000,0.000015,0.000002,0.000004,
SetInlineShaderMap,37,158.564180,0.000025,0.755380,0.755381,0.000001,0.988723,0.988724,0.000001,0.000000,0.000002,0.000001,0.000001,
FGlobalComponentRecreateRenderStateContext::~FGlobalComponentRecreateRenderStateContext,8,18.228176,0.000025,0.515641,0.515647,0.000006,0.954509,0.954522,0.000013,0.000000,0.000013,0.000003,0.000004,
Module/VulkanRHI,1,40000.000000,0.000025,0.582103,0.582128,0.000025,0.582103,0.582128,0.000025,0.000025,0.000025,0.000025,0.000000,
MetaSound::TransformQueryStep::Execute,8,19277.108434,0.000025,0.900859,0.900861,0.000002,0.901274,0.901274,0.000000,0.000000,0.000012,0.000003,0.000005,
CharacterMovementComponent,6,26.500596,0.000024,0.769263,0.769265,0.000002,0.995668,0.995673,0.000005,0.000002,0.000005,0.000004,0.000001,
T_ML_Aluminum01_N,1,41666.666667,0.000024,0.987359,0.987383,0.000024,0.987359,0.987383,0.000024,0.000024,0.000024,0.000024,0.000000,
NameRHIResources,9,44.484206,0.000023,0.786187,0.786189,0.000002,0.988504,0.988506,0.000002,0.000001,0.000006,0.000003,0.000002,
Good64x64TilingNoiseHighFreq,1,43478.260870,0.000023,0.930811,0.930834,0.000023,0.930811,0.930834,0.000023,0.000023,0.000023,0.000023,0.000000,
Module/InputDebugging,1,43478.260870,0.000023,0.902805,0.902828,0.000023,0.902805,0.902828,0.000023,0.000023,0.000023,0.000023,0.000000,
TP_WeaponComponent,2,2183.406114,0.000023,0.985089,0.985099,0.000010,0.985992,0.986005,0.000013,0.000010,0.000013,0.000011,0.000002,
Canvas,2,31746.031746,0.000022,1.041889,1.041906,0.000017,1.041947,1.041952,0.000005,0.000005,0.000017,0.000011,0.000008,
VirtualJoystick_Background,1,45454.545454,0.000022,0.994986,0.995008,0.000022,0.994986,0.995008,0.000022,0.000022,0.000022,0.000022,0.000000,
MovementComponent0,2,1209.921355,0.000022,0.995285,0.995306,0.000021,0.996937,0.996938,0.000001,0.000001,0.000021,0.000011,0.000014,
Module/MetasoundGraphCore,1,45454.545455,0.000022,0.862773,0.862795,0.000022,0.862773,0.862795,0.000022,0.000022,0.000022,0.000022,0.000000,
Default__BP_FirstPersonPlayerController_C,1,45454.545455,0.000022,0.987778,0.987800,0.000022,0.987778,0.987800,0.000022,0.000022,0.000022,0.000022,0.000000,
DefaultBokeh,1,45454.545455,0.000022,0.931144,0.931166,0.000022,0.931144,0.931166,0.000022,0.000022,0.000022,0.000022,0.000000,
Module/GeometryCache,1,45454.545455,0.000022,0.902735,0.902757,0.000022,0.902735,0.902757,0.000022,0.000022,0.000022,0.000022,0.000000,
Module/ChaosCaching,1,45454.545455,0.000022,0.861251,0.861273,0.000022,0.861251,0.861273,0.000022,0.000022,0.000022,0.000022,0.000000,
FPBDRigidsEvolutionGBF::ApplyConstraintsPhase2,5,303.637578,0.000022,1.213387,1.213392,0.000005,1.229850,1.229854,0.000004,0.000004,0.000005,0.000004,0.000001,
Wait For RHIThread,1,45454.545455,0.000022,0.623852,0.623874,0.000022,0.623852,0.623874,0.000022,0.000022,0.000022,0.000022,0.000000,
CacheAudioCookOverrides,1,45454.545455,0.000022,0.753027,0.753049,0.000022,0.753027,0.753049,0.000022,0.000022,0.000022,0.000022,0.000000,
FBulkData::GetCopy,272,921.574673,0.000022,0.753237,0.753237,0.000000,1.048383,1.048384,0.000001,0.000000,0.000001,0.000000,0.000000,
EventDefaults::RegisterCollisionEvent_Filter,5,84.955993,0.000022,1.151131,1.151134,0.000003,1.209981,1.209985,0.000004,0.000003,0.000006,0.000004,0.000001,
BlueprintGeneratedClass,9,41.438181,0.000021,0.768056,0.768057,0.000001,0.985245,0.985247,0.000002,0.000001,0.000004,0.000002,0.000001,
SkeletalBodySetup,9,56.180126,0.000021,0.827155,0.827160,0.000005,0.987350,0.987354,0.000004,0.000001,0.000005,0.000002,0.000002,
GetResource Time,7,55.311920,0.000021,1.015792,1.015793,0.000001,1.142346,1.142347,0.000001,0.000001,0.000013,0.000003,0.000004,
WeightMapArrayPlaceholderTexture,1,47619.047619,0.000021,0.931949,0.931970,0.000021,0.931949,0.931970,0.000021,0.000021,0.000021,0.000021,0.000000,
LevelSequenceBurnInOptions,2,36363.636364,0.000021,0.810684,0.810695,0.000011,0.810729,0.810739,0.000010,0.000010,0.000011,0.000011,0.000001,
Module/ImgMediaFactory,1,47619.047619,0.000021,0.959155,0.959176,0.000021,0.959155,0.959176,0.000021,0.000021,0.000021,0.000021,0.000000,
MaterialInstanceDynamic,9,142.947903,0.000021,0.929083,0.929087,0.000004,0.992040,0.992043,0.000003,0.000001,0.000004,0.000002,0.000001,
DefaultSceneRoot,7,1.006390,0.000021,0.990634,0.990635,0.000001,7.946173,7.946185,0.000012,0.000001,0.000012,0.000003,0.000004,
FRemovePrimitiveCommand,5,30.251877,0.000020,0.974447,0.974452,0.000005,1.139720,1.139726,0.000006,0.000000,0.000008,0.000004,0.000003,
BP_FirstPersonGameMode_C,2,740.466494,0.000020,0.987805,0.987811,0.000006,0.990492,0.990506,0.000014,0.000006,0.000014,0.000010,0.000006,
STAT_USkeletalMeshComponent_RefreshBoneTransforms_RecalcRequiredBones,2,33.431399,0.000020,1.149074,1.149082,0.000008,1.208886,1.208898,0.000012,0.000008,0.000012,0.000010,0.000003,
BillboardComponent,6,23346.303502,0.000020,0.814161,0.814165,0.000004,0.814416,0.814418,0.000002,0.000002,0.000008,0.000003,0.000002,
Module/SessionServices,1,50000.000000,0.000020,0.958753,0.958773,0.000020,0.958753,0.958773,0.000020,0.000020,0.000020,0.000020,0.000000,
FAudioThreadTask.Flush,1,50000.000000,0.000020,0.959902,0.959922,0.000020,0.959902,0.959922,0.000020,0.000020,0.000020,0.000020,0.000000,
DirectionalLight,2,588.754784,0.000020,0.985358,0.985377,0.000019,0.988754,0.988755,0.000001,0.000001,0.000019,0.000010,0.000013,
LightComponent0,3,1002.004008,0.000019,0.988755,0.988756,0.000001,0.991731,0.991749,0.000018,0.000000,0.000018,0.000006,0.000010,
USoundWave::Serialize,1,52631.578947,0.000019,0.983045,0.983064,0.000019,0.983045,0.983064,0.000019,0.000019,0.000019,0.000019,0.000000,
Module/GeometryCore,1,52631.578947,0.000019,0.524078,0.524097,0.000019,0.524078,0.524097,0.000019,0.000019,0.000019,0.000019,0.000000,
GameplayCameraSystemComponent,1,52631.578947,0.000019,0.838595,0.838614,0.000019,0.838595,0.838614,0.000019,0.000019,0.000019,0.000019,0.000000,
MiniFont,1,52631.578947,0.000019,0.931420,0.931439,0.000019,0.931420,0.931439,0.000019,0.000019,0.000019,0.000019,0.000000,
Module/AndroidMediaFactory,1,52631.578947,0.000019,0.959126,0.959145,0.000019,0.959126,0.959145,0.000019,0.000019,0.000019,0.000019,0.000000,
FPreLoadFile::KickOffRead,1,52631.578947,0.000019,0.620717,0.620736,0.000019,0.620717,0.620736,0.000019,0.000019,0.000019,0.000019,0.000000,
FOutputBuffer_Init,1,52631.578947,0.000019,0.948644,0.948663,0.000019,0.948644,0.948663,0.000019,0.000019,0.000019,0.000019,0.000000,
AbstractNavData,1,52631.578947,0.000019,0.992741,0.992760,0.000019,0.992741,0.992760,0.000019,0.000019,0.000019,0.000019,0.000000,
AssetManager,1,52631.578947,0.000019,0.933403,0.933422,0.000019,0.933403,0.933422,0.000019,0.000019,0.000019,0.000019,0.000000,
StateMachine SetState,2,95238.095238,0.000019,0.996077,0.996094,0.000017,0.996096,0.996098,0.000002,0.000002,0.000017,0.000009,0.000011,
ReleaseCommand,14,205.628341,0.000018,0.974464,0.974466,0.000002,1.042547,1.042548,0.000001,0.000000,0.000005,0.000001,0.000001,
Component DestroyPhysicsState,15,71.218646,0.000018,0.786319,0.786320,0.000001,0.996938,0.996938,0.000000,0.000000,0.000014,0.000001,0.000004,
Font,5,21.318234,0.000018,0.762706,0.762708,0.000002,0.997237,0.997247,0.000010,0.000001,0.000010,0.000004,0.000004,
ListView,2,12.163305,0.000018,0.833162,0.833167,0.000005,0.997578,0.997591,0.000013,0.000005,0.000013,0.000009,0.000006,
Texture2DArray,1,55555.555555,0.000018,0.931891,0.931909,0.000018,0.931891,0.931909,0.000018,0.000018,0.000018,0.000018,0.000000,
Module/AudioMixerAndroid,1,55555.555555,0.000018,0.422268,0.422286,0.000018,0.422268,0.422286,0.000018,0.000018,0.000018,0.000018,0.000000,
WeightMapPlaceholderTexture,1,55555.555556,0.000018,0.931682,0.931700,0.000018,0.931682,0.931700,0.000018,0.000018,0.000018,0.000018,0.000000,
FAssetRegistryImpl::CompileFilter,1,55555.555556,0.000018,0.805029,0.805047,0.000018,0.805029,0.805047,0.000018,0.000018,0.000018,0.000018,0.000000,
STAT_MovementComponent_ResolvePenetration,1,55555.555556,0.000018,0.996795,0.996813,0.000018,0.996795,0.996813,0.000018,0.000018,0.000018,0.000018,0.000000,
FRenderAssetStreamingManager::OnPreGarbageCollect,1,55555.555556,0.000018,0.960043,0.960061,0.000018,0.960043,0.960061,0.000018,0.000018,0.000018,0.000018,0.000000,
UpdateGameThreadShaderMapIsComplete,35,150.704868,0.000018,0.756483,0.756484,0.000001,0.988724,0.988725,0.000001,0.000000,0.000001,0.000001,0.000001,
Model,5,146.464351,0.000018,0.954635,0.954638,0.000003,0.988772,0.988773,0.000001,0.000001,0.000012,0.000004,0.000005,
PrimitiveComponent_SendRenderDebugPhysics,50,7.191940,0.000017,1.009159,1.009159,0.000000,7.961384,7.961386,0.000002,0.000000,0.000002,0.000000,0.000001,
VolumeTexture,3,125.491508,0.000017,0.770703,0.770704,0.000001,0.794594,0.794609,0.000015,0.000001,0.000015,0.000006,0.000008,
Registering Nav Octree Element,234,33.640207,0.000017,0.990720,0.990720,0.000000,7.946681,7.946682,0.000001,0.000000,0.000001,0.000000,0.000000,
Module/Voice,1,58823.529412,0.000017,0.995569,0.995586,0.000017,0.995569,0.995586,0.000017,0.000017,0.000017,0.000017,0.000000,
Module/ProfileVisualizer,1,58823.529412,0.000017,0.915363,0.915380,0.000017,0.915363,0.915380,0.000017,0.000017,0.000017,0.000017,0.000000,
DefaultWhiteGrid,1,58823.529412,0.000017,0.932259,0.932276,0.000017,0.932259,0.932276,0.000017,0.000017,0.000017,0.000017,0.000000,
FMaterialShaderMapId_Serialize,74,322.534247,0.000017,0.755240,0.755241,0.000001,0.984672,0.984673,0.000001,0.000000,0.000001,0.000000,0.000000,
STAT_Actor_PostInitComponents,78,11.216258,0.000017,0.992524,0.992525,0.000001,7.946713,7.946715,0.000002,0.000000,0.000002,0.000000,0.000000,
FRenderAssetInstanceState::AddElement,49,4491.292392,0.000016,1.141169,1.141173,0.000004,1.152078,1.152079,0.000001,0.000000,0.000004,0.000000,0.000001,
SCS_Node,17,108.394863,0.000016,0.830971,0.830972,0.000001,0.987804,0.987805,0.000001,0.000000,0.000004,0.000001,0.000001,
PostInitRHI,1,62500.000000,0.000016,0.623507,0.623523,0.000016,0.623507,0.623523,0.000016,0.000016,0.000016,0.000016,0.000000,
TP_PickUpComponent,2,2202.643172,0.000016,0.985080,0.985084,0.000004,0.985976,0.985988,0.000012,0.000004,0.000012,0.000008,0.000006,
Module/NavigationSystem,1,62500.000000,0.000016,0.989932,0.989948,0.000016,0.989932,0.989948,0.000016,0.000016,0.000016,0.000016,0.000000,
MoveComponent(SceneComp) Time,8,1.150163,0.000016,0.990636,0.990636,0.000000,7.946164,7.946169,0.000005,0.000000,0.000009,0.000002,0.000003,
FContentBundleContainer::Initialize,1,62500.000000,0.000016,0.990428,0.990444,0.000016,0.990428,0.990444,0.000016,0.000016,0.000016,0.000016,0.000000,
BroadcastPostGarbageCollect,1,62500.000000,0.000016,0.978166,0.978182,0.000016,0.978166,0.978182,0.000016,0.000016,0.000016,0.000016,0.000000,
PakFile_LoadDirectoryIndex,1,62500.000000,0.000016,0.404465,0.404481,0.000016,0.404465,0.404481,0.000016,0.000016,0.000016,0.000016,0.000000,
PreInitShaderLibrary,1,62500.000000,0.000016,0.401708,0.401724,0.000016,0.401708,0.401724,0.000016,0.000016,0.000016,0.000016,0.000000,
SkyLightComponent0,5,32.916826,0.000015,0.988777,0.988777,0.000000,1.140670,1.140675,0.000005,0.000000,0.000007,0.000003,0.000003,
UpdateMemoryStats,18,88.960497,0.000015,0.786180,0.786181,0.000001,0.988517,0.988517,0.000000,0.000000,0.000002,0.000001,0.000001,
FSetSkyLightCommand,2,42.403426,0.000015,1.139887,1.139897,0.000010,1.187048,1.187053,0.000005,0.000005,0.000010,0.000008,0.000004,
FPlatformOutputDevices::SetupOutputDevices,1,66666.666666,0.000015,0.463990,0.464005,0.000015,0.463990,0.464005,0.000015,0.000015,0.000015,0.000015,0.000000,
Module/StreamingPauseRendering,1,66666.666667,0.000015,0.950916,0.950931,0.000015,0.950916,0.950931,0.000015,0.000015,0.000015,0.000015,0.000000,
UWorldPartitionStreamingPolicy::UpdateStreamingState_ForEachStreamingCellsSources,3,21.286560,0.000015,0.998515,0.998520,0.000005,1.139441,1.139449,0.000008,0.000002,0.000008,0.000005,0.000003,
PlayerStart,1,66666.666667,0.000015,0.985408,0.985423,0.000015,0.985408,0.985423,0.000015,0.000015,0.000015,0.000015,0.000000,
EnhancedInputComponent,5,1167.406024,0.000015,0.992576,0.992579,0.000003,0.996855,0.996859,0.000004,0.000002,0.000004,0.000003,0.000001,
FCookedAssetRegistryPreloader::Consume,1,66666.666667,0.000015,0.665460,0.665475,0.000015,0.665460,0.665475,0.000015,0.000015,0.000015,0.000015,0.000000,
Module/ImgMedia,1,66666.666667,0.000015,0.902138,0.902153,0.000015,0.902138,0.902153,0.000015,0.000015,0.000015,0.000015,0.000000,
ModifyRaw,13,590909.090910,0.000015,1.140511,1.140521,0.000010,1.140532,1.140533,0.000001,0.000000,0.000010,0.000001,0.000003,
Collisions::ApplyPushOut,10,607.312037,0.000015,1.213388,1.213390,0.000002,1.229853,1.229854,0.000001,0.000001,0.000002,0.000001,0.000001,
Component OnUnregister,8,214.644093,0.000015,0.959667,0.959675,0.000008,0.996938,0.996938,0.000000,0.000000,0.000008,0.000002,0.000003,
Slate_RTResizeBuffer,1,66666.666667,0.000015,1.196707,1.196722,0.000015,1.196707,1.196722,0.000015,0.000015,0.000015,0.000015,0.000000,
FBulkData::Unlock,18,88.836245,0.000015,0.785783,0.785784,0.000001,0.988403,0.988403,0.000000,0.000000,0.000009,0.000001,0.000002,
Unregistering Nav Octree Element,186,26.740147,0.000015,0.990848,0.990848,0.000000,7.946681,7.946681,0.000000,0.000000,0.000001,0.000000,0.000000,
Skeleton,2,12.242599,0.000014,0.819524,0.819531,0.000007,0.982881,0.982888,0.000007,0.000007,0.000007,0.000007,0.000000,
FRegistryContainerImpl::RegisterNodeInternal [External_UE.Power.float_1.1 ],1,71428.571428,0.000014,0.876650,0.876664,0.000014,0.876650,0.876664,0.000014,0.000014,0.000014,0.000014,0.000000,
Module/DatasmithContent,1,71428.571428,0.000014,0.489691,0.489705,0.000014,0.489691,0.489705,0.000014,0.000014,0.000014,0.000014,0.000000,
Level,2,65.112645,0.000014,0.954621,0.954628,0.000007,0.985330,0.985337,0.000007,0.000007,0.000007,0.000007,0.000000,
MaterialShaderQualitySettings,1,71428.571429,0.000014,0.755351,0.755365,0.000014,0.755351,0.755365,0.000014,0.000014,0.000014,0.000014,0.000000,
FShaderPipelineCache::Initialize,1,71428.571429,0.000014,0.620445,0.620459,0.000014,0.620445,0.620459,0.000014,0.000014,0.000014,0.000014,0.000000,
OnWorldCleanup,1,71428.571429,0.000014,0.974417,0.974431,0.000014,0.974417,0.974431,0.000014,0.000014,0.000014,0.000014,0.000000,
Default__BP_FirstPersonProjectile_C,1,71428.571429,0.000014,0.987320,0.987334,0.000014,0.987320,0.987334,0.000014,0.000014,0.000014,0.000014,0.000000,
Module/GooglePAD,1,71428.571429,0.000014,0.902785,0.902799,0.000014,0.902785,0.902799,0.000014,0.000014,0.000014,0.000014,0.000000,
CameraComponent,7,30.884488,0.000014,0.769053,0.769055,0.000002,0.995700,0.995704,0.000004,0.000001,0.000004,0.000002,0.000001,
Function,30,196.593687,0.000014,0.832472,0.832473,0.000001,0.985070,0.985071,0.000001,0.000000,0.000001,0.000000,0.000001,
MaterialInstanceResource_UpdateCachedData,33,138.735906,0.000013,0.771332,0.771332,0.000000,1.009194,1.009194,0.000000,0.000000,0.000002,0.000000,0.000001,
Module/ChaosCloth,1,76923.076923,0.000013,0.489636,0.489649,0.000013,0.489636,0.489649,0.000013,0.000013,0.000013,0.000013,0.000000,
EnhancedPlayerInput,1,76923.076923,0.000013,0.993308,0.993321,0.000013,0.993308,0.993321,0.000013,0.000013,0.000013,0.000013,0.000000,
FCancelIORequestsTask_Texture,2,57142.857143,0.000013,1.378274,1.378275,0.000001,1.378297,1.378309,0.000012,0.000001,0.000012,0.000007,0.000008,
BodyInstanceOverlapTest,2,593.119810,0.000013,0.993252,0.993259,0.000007,0.996618,0.996624,0.000006,0.000006,0.000007,0.000007,0.000001,
Phys SetBodyTransform,3,15789.473684,0.000013,0.996632,0.996638,0.000006,0.996820,0.996822,0.000002,0.000002,0.000006,0.000004,0.000002,
FDisableSkyLightCommand,1,76923.076923,0.000013,1.187015,1.187028,0.000013,1.187015,1.187028,0.000013,0.000013,0.000013,0.000013,0.000000,
GCObjectReferencer,1,76923.076923,0.000013,0.524746,0.524759,0.000013,0.524746,0.524759,0.000013,0.000013,0.000013,0.000013,0.000000,
Module/RenderCore,1,76923.076923,0.000013,0.422303,0.422316,0.000013,0.422303,0.422316,0.000013,0.000013,0.000013,0.000013,0.000000,
Module/IoStoreOnDemand,1,76923.076923,0.000013,0.479851,0.479864,0.000013,0.479851,0.479864,0.000013,0.000013,0.000013,0.000013,0.000000,
Module/CinematicCamera,1,76923.076923,0.000013,0.951025,0.951038,0.000013,0.951025,0.951038,0.000013,0.000013,0.000013,0.000013,0.000000,
PostProcessVolume,1,76923.076923,0.000013,0.985428,0.985441,0.000013,0.985428,0.985441,0.000013,0.000013,0.000013,0.000013,0.000000,
StaticMesh/Engine/BasicShapes/Sphere.Sphere,2,6600.660066,0.000013,7.961370,7.961381,0.000011,7.961671,7.961673,0.000002,0.000002,0.000011,0.000006,0.000006,
STAT_NCachedCrashContextProperties_LambdaTicker,16,1.057479,0.000013,2.159576,2.159577,0.000001,17.289895,17.289895,0.000000,0.000000,0.000002,0.000001,0.000001,
LineBatchComponent/Engine/Transient.LineBatchComponent,9,113.649278,0.000012,0.974405,0.974409,0.000004,1.053595,1.053596,0.000001,0.000000,0.000004,0.000001,0.000001,
AutomationTestExcludelistConfig,1,83333.333332,0.000012,1.050804,1.050816,0.000012,1.050804,1.050816,0.000012,0.000012,0.000012,0.000012,0.000000,
NavigationSystemModuleConfig,1,83333.333333,0.000012,0.954686,0.954698,0.000012,0.954686,0.954698,0.000012,0.000012,0.000012,0.000012,0.000000,
Init Output Devices,1,83333.333333,0.000012,0.401526,0.401538,0.000012,0.401526,0.401538,0.000012,0.000012,0.000012,0.000012,0.000000,
SignificanceManager,2,58.455603,0.000012,0.955052,0.955059,0.000007,0.989261,0.989266,0.000005,0.000005,0.000007,0.000006,0.000001,
InstancedStaticMeshComponent,1,83333.333333,0.000012,0.788418,0.788430,0.000012,0.788418,0.788430,0.000012,0.000012,0.000012,0.000012,0.000000,
SM_QuarterCylinder,1,83333.333333,0.000012,0.987821,0.987833,0.000012,0.987821,0.987833,0.000012,0.000012,0.000012,0.000012,0.000000,
PreintegratedSkinBRDF,1,83333.333333,0.000012,0.932832,0.932844,0.000012,0.932832,0.932844,0.000012,0.000012,0.000012,0.000012,0.000000,
WorldPartitionRuntimeCellData,2,720.201656,0.000012,0.986087,0.986098,0.000011,0.988863,0.988864,0.000001,0.000001,0.000011,0.000006,0.000007,
Module/MessageLog,1,83333.333333,0.000012,0.851135,0.851147,0.000012,0.851135,0.851147,0.000012,0.000012,0.000012,0.000012,0.000000,
Module/OnlineSubsystemGooglePlay,1,83333.333334,0.000012,0.500275,0.500287,0.000012,0.500275,0.500287,0.000012,0.000012,0.000012,0.000012,0.000000,
FScene_SwapPrimitiveSceneInfos,7,1.013307,0.000012,1.053593,1.053593,0.000000,7.961665,7.961670,0.000005,0.000000,0.000006,0.000002,0.000003,
SetMIParameterValue,12,150.043137,0.000011,0.929223,0.929225,0.000002,1.009199,1.009200,0.000001,0.000000,0.000002,0.000001,0.000001,
Niagara Manager Refresh Owner Allows Scalability,2,1397.624039,0.000011,0.995414,0.995420,0.000006,0.996840,0.996845,0.000005,0.000005,0.000006,0.000006,0.000001,
Module/StorageServerClient,1,90909.090909,0.000011,0.402774,0.402785,0.000011,0.402774,0.402785,0.000011,0.000011,0.000011,0.000011,0.000000,
PaperTerrainSplineComponent,1,90909.090909,0.000011,0.836932,0.836943,0.000011,0.836932,0.836943,0.000011,0.000011,0.000011,0.000011,0.000000,
BlackboardKeyType_Object,16,67796.610169,0.000011,0.813227,0.813227,0.000000,0.813462,0.813463,0.000001,0.000000,0.000001,0.000001,0.000000,
PlayerCameraManager,1,90909.090909,0.000011,0.993046,0.993057,0.000011,0.993046,0.993057,0.000011,0.000011,0.000011,0.000011,0.000000,
STAT_World_SetupParameterCollectionInstances,3,88.276836,0.000011,0.956177,0.956182,0.000005,0.990158,0.990161,0.000003,0.000003,0.000005,0.000004,0.000001,
FDeviceMemoryManager_Free,9,22.373923,0.000011,1.225293,1.225295,0.000002,1.627547,1.627547,0.000000,0.000000,0.000003,0.000001,0.000001,
Module/AudioMixerCore,1,90909.090909,0.000011,0.422274,0.422285,0.000011,0.422274,0.422285,0.000011,0.000011,0.000011,0.000011,0.000000,
Module/AudioCapture,1,90909.090909,0.000011,0.902499,0.902510,0.000011,0.902499,0.902510,0.000011,0.000011,0.000011,0.000011,0.000000,
Module/SignificanceManager,1,90909.090909,0.000011,0.901425,0.901436,0.000011,0.901425,0.901436,0.000011,0.000011,0.000011,0.000011,0.000000,
FirstPersonCamera,7,150.237160,0.000011,0.995911,0.995912,0.000001,1.042504,1.042504,0.000000,0.000000,0.000004,0.000002,0.000001,
Module/ImageWriteQueue,1,90909.090909,0.000011,0.915692,0.915703,0.000011,0.915692,0.915703,0.000011,0.000011,0.000011,0.000011,0.000000,
Slate::Tick (Time),1,90909.090909,0.000011,1.015565,1.015576,0.000011,1.015565,1.015576,0.000011,0.000011,0.000011,0.000011,0.000000,
UWorld::FlushLevelStreaming,4,101.773402,0.000011,0.959572,0.959577,0.000005,0.998875,0.998875,0.000000,0.000000,0.000005,0.000003,0.000002,
UStreamableRenderAsset::WaitForPendingInitOrStreaming,49,161.743396,0.000011,0.745427,0.745427,0.000000,1.048375,1.048376,0.000001,0.000000,0.000001,0.000000,0.000000,
InputModifierNegate,15,94.891065,0.000010,0.982379,0.982380,0.000001,1.140454,1.140455,0.000001,0.000000,0.000002,0.000001,0.000001,
FAddLightCommand,1,99999.999999,0.000010,1.009127,1.009137,0.000010,1.009127,1.009137,0.000010,0.000010,0.000010,0.000010,0.000000,
Deferred Init Bodies,2,56.193982,0.000010,0.956772,0.956777,0.000005,0.992358,0.992363,0.000005,0.000005,0.000005,0.000005,0.000000,
ServerShortTimeout,1,99999.999999,0.000010,1.144027,1.144037,0.000010,1.144027,1.144037,0.000010,0.000010,0.000010,0.000010,0.000000,
AddPluginReferences,2,10.947627,0.000010,0.479887,0.479891,0.000004,0.662569,0.662575,0.000006,0.000004,0.000006,0.000005,0.000001,
NavLinkCustomComponent,1,99999.999999,0.000010,0.813879,0.813889,0.000010,0.813879,0.813889,0.000010,0.000010,0.000010,0.000010,0.000000,
FBulkData::operator=,9,45.217723,0.000010,0.785811,0.785815,0.000004,0.984847,0.984848,0.000001,0.000000,0.000004,0.000001,0.000001,
Module/MetasoundStandardNodes,1,99999.999999,0.000010,0.900344,0.900354,0.000010,0.900344,0.900354,0.000010,0.000010,0.000010,0.000010,0.000000,
AnimCompress_PerTrackCompression,8,333333.333333,0.000010,0.827261,0.827263,0.000002,0.827284,0.827285,0.000001,0.000000,0.000003,0.000001,0.000001,
Module/FractureEngine,1,99999.999999,0.000010,0.959064,0.959074,0.000010,0.959064,0.959074,0.000010,0.000010,0.000010,0.000010,0.000000,
PakFile_LoadPrimaryIndex,1,100000.000000,0.000010,0.404376,0.404386,0.000010,0.404376,0.404386,0.000010,0.000010,0.000010,0.000010,0.000000,
ReadFromContainerFile,1,100000.000000,0.000010,0.405201,0.405211,0.000010,0.405201,0.405211,0.000010,0.000010,0.000010,0.000010,0.000000,
Module/ACLPlugin,1,100000.000000,0.000010,0.489605,0.489615,0.000010,0.489605,0.489615,0.000010,0.000010,0.000010,0.000010,0.000000,
Module/Paper2D,1,100000.000000,0.000010,0.859182,0.859192,0.000010,0.859182,0.859192,0.000010,0.000010,0.000010,0.000010,0.000000,
ExponentialHeightFog,2,592.768228,0.000010,0.985384,0.985392,0.000008,0.988756,0.988758,0.000002,0.000002,0.000008,0.000005,0.000004,
DrawSphereComponent,3,5102.040816,0.000010,0.760827,0.760830,0.000003,0.761413,0.761415,0.000002,0.000002,0.000005,0.000003,0.000002,
