platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
Android,noop,compression-bench-noop-0-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,4,65536,65536,1.000000,187,334.224599,3d44fc31249b7fea,3d44fc31249b7fea,4,3d44fc31249b7fea,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,0,262144,262144,1.000000,753,332.005312,847d87b26df4af9b,847d87b26df4af9b,21,847d87b26df4af9b,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,1,262144,262144,1.000000,758,329.815303,847d87b26df4af9b,847d87b26df4af9b,24,847d87b26df4af9b,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,2,262144,262144,1.000000,754,331.564987,847d87b26df4af9b,847d87b26df4af9b,23,847d87b26df4af9b,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,3,262144,262144,1.000000,756,330.687831,847d87b26df4af9b,847d87b26df4af9b,20,847d87b26df4af9b,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,4,262144,262144,1.000000,944,264.830508,847d87b26df4af9b,847d87b26df4af9b,22,847d87b26df4af9b,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,0,1048576,1048576,1.000000,3617,276.472215,31bf0a2c90ad6cea,31bf0a2c90ad6cea,534,31bf0a2c90ad6cea,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,1,1048576,1048576,1.000000,3519,284.171640,31bf0a2c90ad6cea,31bf0a2c90ad6cea,527,31bf0a2c90ad6cea,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,2,1048576,1048576,1.000000,3496,286.041190,31bf0a2c90ad6cea,31bf0a2c90ad6cea,526,31bf0a2c90ad6cea,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,3,1048576,1048576,1.000000,3530,283.286119,31bf0a2c90ad6cea,31bf0a2c90ad6cea,531,31bf0a2c90ad6cea,true,true,passed
Android,noop,compression-bench-noop-0-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.0.0,0,low_compressibility,4,1048576,1048576,1.000000,3504,285.388128,31bf0a2c90ad6cea,31bf0a2c90ad6cea,529,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,0,65536,3045,21.522496,341,183.284457,7545158f165814bb,a12582c4d9b70dc1,48,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,1,65536,3045,21.522496,344,181.686047,7545158f165814bb,a12582c4d9b70dc1,49,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,2,65536,3045,21.522496,331,188.821752,7545158f165814bb,a12582c4d9b70dc1,45,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,3,65536,3045,21.522496,325,192.307692,7545158f165814bb,a12582c4d9b70dc1,44,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,4,65536,3045,21.522496,324,192.901235,7545158f165814bb,a12582c4d9b70dc1,44,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-1-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,pso_like,0,262144,10879,24.096332,1422,175.808720,5c1552df8030fce4,aa93b299a8716384,160,5c1552df8030fce4,true,true,passed
